axis0,axis1,axis2,axis3,axis4,axis5,label,filename,timestep,split
1.5604209899902344,4.124012470245361,7.7763671875,2.288818359375,-73.06671142578125,83.648681640625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,102,training
1.2844891548156738,4.214992046356201,7.433996200561523,3.73077392578125,-78.06396484375,78.71246337890625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,103,training
1.245583415031433,4.146158695220947,7.865550994873047,4.547119140625,-81.61163330078125,72.71575927734375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,104,training
1.3437457084655762,3.978564739227295,8.564059257507324,8.6822509765625,-86.1053466796875,63.9801025390625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,105,training
1.4036006927490234,3.7726633548736572,9.409213066101074,15.96832275390625,-88.3941650390625,61.065673828125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,106,training
1.4838064908981323,3.7924153804779053,10.5344877243042,13.427734375,-83.09173583984375,60.1348876953125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,107,training
1.5442601442337036,5.0918684005737305,10.432135581970215,11.84844970703125,-81.01654052734375,54.840087890625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,108,training
1.4520833492279053,5.4246625900268555,11.1072998046875,8.6669921875,-75.5462646484375,45.0286865234375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,109,training
0.9379284977912903,4.705204963684082,10.684124946594238,2.1209716796875,-68.756103515625,36.468505859375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,110,training
0.6655880808830261,4.171298027038574,9.723451614379883,11.016845703125,-71.77734375,37.63580322265625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,111,training
0.3519476354122162,4.883573055267334,10.204686164855957,8.209228515625,-73.883056640625,26.947021484375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,112,training
0.6171054840087891,4.8500542640686035,9.30386734008789,7.02667236328125,-80.3375244140625,26.11541748046875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,113,training
0.8050503134727478,6.049549102783203,9.692327499389648,10.88714599609375,-85.418701171875,19.71435546875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,114,training
1.1103110313415527,6.520009994506836,10.381258964538574,21.6217041015625,-99.02191162109375,12.99285888671875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,115,training
1.833359956741333,7.311892032623291,12.602478981018066,23.956298828125,-98.7701416015625,0.54168701171875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,116,training
0.9846154451370239,5.254673957824707,13.57093334197998,18.37158203125,-84.49554443359375,5.1422119140625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,117,training
1.3275848627090454,9.317035675048828,15.878345489501953,4.8980712890625,-60.75286865234375,-17.7459716796875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,118,training
-0.4944026470184326,6.015431880950928,13.851654052734375,13.63372802734375,-30.09033203125,-39.57366943359375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,119,training
-0.31603461503982544,5.103240966796875,12.011710166931152,15.03753662109375,-43.03741455078125,-30.57098388671875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,120,training
-0.05506663769483566,5.519233703613281,14.010868072509766,21.08001708984375,-33.8134765625,-33.99658203125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,121,training
0.48243165016174316,4.866214752197266,13.06635570526123,45.09735107421875,-35.56060791015625,-34.84344482421875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,122,training
-0.1538274586200714,5.014655590057373,13.773842811584473,46.356201171875,-27.59552001953125,-41.7327880859375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,123,training
-0.36092591285705566,3.91092848777771,13.236942291259766,50.75836181640625,-20.36285400390625,-49.6826171875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,124,training
-0.2908954918384552,2.830544948577881,12.931083679199219,53.9093017578125,-13.16070556640625,-51.58233642578125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,125,training
-0.3357867896556854,2.1739351749420166,12.928091049194336,68.42803955078125,-10.84136962890625,-50.23956298828125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,126,training
-0.2950853705406189,2.117671489715576,12.813767433166504,62.30926513671875,-0.09918212890625,-53.741455078125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,127,training
-0.3998316824436188,1.7477672100067139,11.827356338500977,56.09130859375,4.52423095703125,-57.33489990234375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,128,training
-0.4776432514190674,1.3389573097229004,10.290877342224121,49.70550537109375,2.35748291015625,-66.83349609375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,129,training
-0.6021417379379272,0.6619967818260193,9.769539833068848,50.36163330078125,-5.1727294921875,-73.95172119140625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,130,training
-0.7697358727455139,-0.18375498056411743,10.806827545166016,53.68804931640625,-13.7786865234375,-82.8857421875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,131,training
-0.8966285586357117,-0.9888052940368652,11.69687271118164,56.95343017578125,-12.5579833984375,-85.09063720703125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,132,training
-0.9780313968658447,-1.9147628545761108,11.872846603393555,46.6766357421875,-9.429931640625,-89.68353271484375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,133,training
-1.0779893398284912,-3.1310172080993652,11.556811332702637,29.86907958984375,-10.21575927734375,-88.3941650390625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,134,training
-1.062427043914795,-4.355651378631592,12.275671005249023,24.97100830078125,-4.9285888671875,-88.35601806640625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,135,training
-1.127070426940918,-5.981314182281494,11.883021354675293,20.68328857421875,-2.11334228515625,-74.9969482421875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,136,training
-0.9385270476341248,-6.284181118011475,11.632827758789062,20.91217041015625,0.2593994140625,-63.19427490234375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,137,training
-0.557250440120697,-6.496666431427002,11.282076835632324,16.54815673828125,4.547119140625,-53.5430908203125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,138,training
-0.42437225580215454,-7.130531311035156,10.515932083129883,16.78466796875,5.462646484375,-44.2047119140625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,139,training
-0.2974795699119568,-6.7265095710754395,10.303446769714355,15.7318115234375,3.13568115234375,-30.792236328125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,140,training
-0.08858546614646912,-6.265625953674316,10.803236961364746,12.15362548828125,5.36346435546875,-23.88763427734375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,141,training
0.0035913025494664907,-6.243479251861572,10.694300651550293,10.040283203125,11.3525390625,-10.6353759765625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,142,training
0.1538274586200714,-5.395333766937256,10.24239444732666,7.89642333984375,15.08331298828125,-4.57763671875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,143,training
0.07182604819536209,-5.13197135925293,9.708487510681152,8.36181640625,17.425537109375,0.335693359375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,144,training
-0.023343466222286224,-4.5154643058776855,8.415019989013672,8.6822509765625,16.67022705078125,7.049560546875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,145,training
-0.12030863761901855,-4.3855791091918945,7.5848307609558105,6.88934326171875,9.08660888671875,13.2598876953125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,146,training
0.04249707981944084,-3.141192674636841,8.139687538146973,-1.9378662109375,-0.335693359375,20.01953125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,147,training
-0.05147533491253853,-2.2206220626831055,8.967482566833496,-8.697509765625,2.60162353515625,17.12799072265625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,148,training
-0.04189852997660637,-1.7375918626785278,8.449137687683105,-13.90838623046875,-0.6103515625,16.693115234375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,149,training
-0.08978256583213806,-1.380257248878479,9.103952407836914,-29.93011474609375,-2.6397705078125,11.2152099609375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,150,training
-0.1149216815829277,-1.2246341705322266,9.157821655273438,-40.4205322265625,0.3509521484375,9.55963134765625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,151,training
